"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1968","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1968","Moldova","Total","Females","Number",":",""
"1968","Monaco","Total","Females","Number",":",""
"1968","Russia","Total","Females","Number",":",""
"1968","San Marino","Total","Females","Number",":",""
"1968","Ukraine","Total","Females","Number",":",""
"1968","Armenia","Total","Females","Number",":",""
"1968","Azerbaijan","Total","Females","Number",":",""
"1968","Georgia","Total","Females","Number",":",""
"1969","European Union - 27 countries (from 2020)","Total","Females","Number",":",""
"1969","European Union - 28 countries (2013-2020)","Total","Females","Number",":",""
"1969","European Union - 27 countries (2007-2013)","Total","Females","Number",":",""
"1969","Euro area - 19 countries  (from 2015)","Total","Females","Number",":",""
"1969","Euro area - 18 countries (2014)","Total","Females","Number",":",""
"1969","Belgium","Total","Females","Number","4,914,120",""
"1969","Bulgaria","Total","Females","Number","4,201,969",""
"1969","Czechia","Total","Females","Number","5,090,506",""
"1969","Denmark","Total","Females","Number","2,460,720",""
"1969","Germany (until 1990 former territory of the FRG)","Total","Females","Number","31,746,795",""
"1969","Germany including former GDR","Total","Females","Number","40,990,528",""
"1969","Estonia","Total","Females","Number","727,568",""
"1969","Ireland","Total","Females","Number","1,453,600",""
"1969","Greece","Total","Females","Number","4,504,043",""
"1969","Spain","Total","Females","Number","17,029,108",""
"1969","France","Total","Females","Number",":",""
"1969","France (metropolitan)","Total","Females","Number","25,690,133",""
"1969","Croatia","Total","Females","Number",":",""
"1969","Italy","Total","Females","Number","27,268,300",""
"1969","Cyprus","Total","Females","Number","307,900",""
"1969","Latvia","Total","Females","Number",":",""
"1969","Lithuania","Total","Females","Number",":",""
"1969","Luxembourg","Total","Females","Number","171,500",""
"1969","Hungary","Total","Females","Number","5,305,610",""
"1969","Malta","Total","Females","Number",":",""
"1969","Netherlands","Total","Females","Number","6,415,386",""
"1969","Austria","Total","Females","Number","3,932,691",""
"1969","Poland","Total","Females","Number",":",""
"1969","Portugal","Total","Females","Number","4,593,720",""
"1969","Romania","Total","Females","Number","10,127,043",""
"1969","Slovenia","Total","Females","Number",":",""
"1969","Slovakia","Total","Females","Number","2,276,292",""
"1969","Finland","Total","Females","Number","2,393,611",""
"1969","Sweden","Total","Females","Number","3,972,328",""
"1969","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number",":",""
"1969","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number",":",""
"1969","European Free Trade Association","Total","Females","Number","5,158,911",""
"1969","Iceland","Total","Females","Number","100,180",""
"1969","Liechtenstein","Total","Females","Number","10,592",""
"1969","Norway","Total","Females","Number","1,925,056",""
"1969","Switzerland","Total","Females","Number","3,123,083",""
"1969","United Kingdom","Total","Females","Number","28,491,100",""
"1969","Montenegro","Total","Females","Number",":",""
"1969","North Macedonia","Total","Females","Number",":",""
"1969","Albania","Total","Females","Number",":",""
"1969","Serbia","Total","Females","Number",":",""
"1969","Turkey","Total","Females","Number","16,748,489",""
"1969","Andorra","Total","Females","Number",":",""
"1969","Belarus","Total","Females","Number",":",""
"1969","Bosnia and Herzegovina","Total","Females","Number",":",""
"1969","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1969","Moldova","Total","Females","Number",":",""
"1969","Monaco","Total","Females","Number",":",""
"1969","Russia","Total","Females","Number",":",""
"1969","San Marino","Total","Females","Number",":",""
"1969","Ukraine","Total","Females","Number",":",""
"1969","Armenia","Total","Females","Number",":",""
"1969","Azerbaijan","Total","Females","Number",":",""
"1969","Georgia","Total","Females","Number",":",""
"1970","European Union - 27 countries (from 2020)","Total","Females","Number",":",""
"1970","European Union - 28 countries (2013-2020)","Total","Females","Number",":",""
"1970","European Union - 27 countries (2007-2013)","Total","Females","Number",":",""
"1970","Euro area - 19 countries  (from 2015)","Total","Females","Number",":",""
"1970","Euro area - 18 countries (2014)","Total","Females","Number",":",""
"1970","Belgium","Total","Females","Number","4,930,511",""
"1970","Bulgaria","Total","Females","Number","4,232,840",""
"1970","Czechia","Total","Females","Number","5,101,807",""
"1970","Denmark","Total","Females","Number","2,474,425",""
"1970","Germany (until 1990 former territory of the FRG)","Total","Females","Number","32,014,629",""
"1970","Germany including former GDR","Total","Females","Number","41,237,560",""
"1970","Estonia","Total","Females","Number","733,185",""
"1970","Ireland","Total","Females","Number","1,464,400",""
"1970","Greece","Total","Females","Number","4,496,139",""
"1970","Spain","Total","Females","Number","17,173,310",""
"1970","France","Total","Females","Number",":",""
"1970","France (metropolitan)","Total","Females","Number","25,872,696",""
"1970","Croatia","Total","Females","Number",":",""
"1970","Italy","Total","Females","Number","27,425,300",""
"1970","Cyprus","Total","Females","Number","310,000",""
"1970","Latvia","Total","Females","Number","1,278,843",""
"1970","Lithuania","Total","Females","Number","1,656,091",""
"1970","Luxembourg","Total","Females","Number","172,307",""
"1970","Hungary","Total","Females","Number","5,318,448",""
"1970","Malta","Total","Females","Number",":",""
"1970","Netherlands","Total","Females","Number","6,492,540",""
"1970","Austria","Total","Females","Number","3,944,298",""
"1970","Poland","Total","Females","Number","16,793,500",""
"1970","Portugal","Total","Females","Number","4,539,570",""
"1970","Romania","Total","Females","Number","10,253,668",""
"1970","Slovenia","Total","Females","Number","894,141",""
"1970","Slovakia","Total","Females","Number","2,295,640",""
"1970","Finland","Total","Females","Number","2,384,060",""
"1970","Sweden","Total","Females","Number","4,007,802",""
"1970","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number",":",""
"1970","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number",":",""
"1970","European Free Trade Association","Total","Females","Number","5,207,646",""
"1970","Iceland","Total","Females","Number","100,886",""
"1970","Liechtenstein","Total","Females","Number","10,871",""
"1970","Norway","Total","Females","Number","1,941,184",""
"1970","Switzerland","Total","Females","Number","3,154,705",""
"1970","United Kingdom","Total","Females","Number","28,596,800",""
"1970","Montenegro","Total","Females","Number",":",""
"1970","North Macedonia","Total","Females","Number",":",""
"1970","Albania","Total","Females","Number",":",""
"1970","Serbia","Total","Females","Number",":",""
"1970","Turkey","Total","Females","Number","17,218,115",""
"1970","Andorra","Total","Females","Number",":",""
"1970","Belarus","Total","Females","Number",":",""
"1970","Bosnia and Herzegovina","Total","Females","Number",":",""
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1970","Moldova","Total","Females","Number",":",""
"1970","Monaco","Total","Females","Number",":",""
"1970","Russia","Total","Females","Number",":",""
"1970","San Marino","Total","Females","Number",":",""
"1970","Ukraine","Total","Females","Number",":",""
"1970","Armenia","Total","Females","Number",":",""
"1970","Azerbaijan","Total","Females","Number",":",""
"1970","Georgia","Total","Females","Number",":",""
"1971","European Union - 27 countries (from 2020)","Total","Females","Number",":",""
"1971","European Union - 28 countries (2013-2020)","Total","Females","Number",":",""
"1971","European Union - 27 countries (2007-2013)","Total","Females","Number",":",""
"1971","Euro area - 19 countries  (from 2015)","Total","Females","Number",":",""
"1971","Euro area - 18 countries (2014)","Total","Females","Number",":",""
"1971","Belgium","Total","Females","Number","4,929,078",""
"1971","Bulgaria","Total","Females","Number","4,258,313",""
"1971","Czechia","Total","Females","Number","5,059,168",""
"1971","Denmark","Total","Females","Number","2,490,784",""
"1971","Germany (until 1990 former territory of the FRG)","Total","Females","Number","31,929,543",""
"1971","Germany including former GDR","Total","Females","Number","41,132,596",""
"1971","Estonia","Total","Females","Number","741,791",""
"1971","Ireland","Total","Females","Number","1,478,900",""
"1971","Greece","Total","Females","Number","4,500,567",""
"1971","Spain","Total","Females","Number","17,398,898",""
"1971","France","Total","Females","Number",":",""
"1971","France (metropolitan)","Total","Females","Number","26,086,867",""
"1971","Croatia","Total","Females","Number",":",""
"1971","Italy","Total","Females","Number","27,567,700",""
"1971","Cyprus","Total","Females","Number","312,900",""
"1971","Latvia","Total","Females","Number","1,285,366",""
"1971","Lithuania","Total","Females","Number","1,676,636",""
"1971","Luxembourg","Total","Females","Number","173,291",""
"1971","Hungary","Total","Females","Number","5,334,249",""
"1971","Malta","Total","Females","Number",":",""
"1971","Netherlands","Total","Females","Number","6,569,734",""
"1971","Austria","Total","Females","Number","3,953,827",""
"1971","Poland","Total","Females","Number",":",""
"1971","Portugal","Total","Females","Number","4,553,892",""
"1971","Romania","Total","Females","Number","10,360,995",""
"1971","Slovenia","Total","Females","Number",":",""
"1971","Slovakia","Total","Females","Number","2,299,504",""
"1971","Finland","Total","Females","Number","2,378,351",""
"1971","Sweden","Total","Females","Number","4,045,424",""
"1971","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Females","Number",":",""
"1971","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Females","Number",":",""
"1971","European Free Trade Association","Total","Females","Number","5,234,331",""
"1971","Iceland","Total","Females","Number","101,268",""
"1971","Liechtenstein","Total","Females","Number","10,734",""
"1971","Norway","Total","Females","Number","1,954,605",""
"1971","Switzerland","Total","Females","Number","3,167,724",""
"1971","United Kingdom","Total","Females","Number","28,700,700",""
"1971","Montenegro","Total","Females","Number",":",""
"1971","North Macedonia","Total","Females","Number",":",""
"1971","Albania","Total","Females","Number",":",""
"1971","Serbia","Total","Females","Number",":",""
"1971","Turkey","Total","Females","Number","17,585,502",""
"1971","Andorra","Total","Females","Number",":",""
"1971","Belarus","Total","Females","Number",":",""
"1971","Bosnia and Herzegovina","Total","Females","Number",":",""
"1971","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1971","Moldova","Total","Females","Number",":",""
"1971","Monaco","Total","Females","Number",":",""
"1971","Russia","Total","Females","Number",":",""
"1971","San Marino","Total","Females","Number",":",""
"1971","Ukraine","Total","Females","Number",":",""
"1971","Armenia","Total","Females","Number",":",""
"1971","Azerbaijan","Total","Females","Number",":",""
"1971","Georgia","Total","Females","Number",":",""
"1972","European Union - 27 countries (from 2020)","Total","Females","Number",":",""
"1972","European Union - 28 countries (2013-2020)","Total","Females","Number",":",""
"1972","European Union - 27 countries (2007-2013)","Total","Females","Number",":",""
"1972","Euro area - 19 countries  (from 2015)","Total","Females","Number",":",""
"1972","Euro area - 18 countries (2014)","Total","Females","Number",":",""
"1972","Belgium","Total","Females","Number","4,950,716",""
"1972","Bulgaria","Total","Females","Number","4,280,930",""
"1972","Czechia","Total","Females","Number","5,077,341",""
"1972","Denmark","Total","Females","Number","2,505,460",""
